round,average_global_reward,elapsed_time
212,93.0,1.4980542659759521
213,93.0,1.5051393508911133
214,93.0,1.5096473693847656
215,93.0,1.5169942378997803
216,93.0,1.521998405456543
217,93.0,1.528512716293335
218,93.0,1.5349719524383545
219,93.0,1.541297197341919
220,93.0,1.5461695194244385
221,93.0,1.5522735118865967
222,93.0,1.5598020553588867
223,93.0,1.5668909549713135
224,93.0,1.573915958404541
225,93.0,1.5799410343170166
226,93.0,1.585951328277588
227,93.0,1.5919837951660156
228,93.0,1.6005377769470215
229,93.0,1.6066620349884033
230,93.0,1.6126594543457031
231,93.0,1.618664026260376
232,93.0,1.6242938041687012
233,93.0,1.6298069953918457
234,93.0,1.636338233947754
235,93.0,1.6444575786590576
236,93.0,1.6505076885223389
237,93.0,1.6570758819580078
238,93.0,1.662644386291504
239,93.0,1.667210340499878
240,93.0,1.6745388507843018
241,93.0,1.680131435394287
242,93.0,1.6873948574066162
243,93.0,1.693976879119873
244,93.0,1.7000148296356201
245,93.0,1.705721378326416
246,93.0,1.714348316192627
247,93.0,1.719872236251831
248,93.0,1.7258710861206055
249,93.0,1.732513189315796
250,93.0,1.7374072074890137
251,93.0,1.7440330982208252
252,93.0,1.7515835762023926
253,93.0,1.758629322052002
254,93.0,1.7646610736846924
255,93.0,1.7716820240020752
256,93.0,1.7808265686035156
257,93.0,1.7878756523132324
258,93.0,1.79390549659729
259,93.0,1.800431251525879
260,93.0,1.806715726852417
261,93.0,1.8130488395690918
262,93.0,1.8195955753326416
263,93.0,1.8273136615753174
264,93.0,1.8323802947998047
265,93.0,1.8392512798309326
266,93.0,1.8475143909454346
267,93.0,1.8538453578948975
268,93.0,1.8603737354278564
269,93.0,1.865896463394165
270,93.0,1.8732669353485107
271,93.0,1.8795666694641113
272,93.0,1.8856909275054932
273,93.0,1.8912036418914795
274,93.0,1.8966219425201416
275,93.0,1.9030461311340332
276,93.0,1.9105198383331299
277,93.0,1.9168708324432373
278,93.0,1.92226243019104
279,93.0,1.9283256530761719
280,93.0,1.9348700046539307
281,93.0,1.9411685466766357
282,93.0,1.9467215538024902
283,93.0,1.953465461730957
284,93.0,1.9584882259368896
285,93.0,1.9649701118469238
286,93.0,1.9700639247894287
287,93.0,1.9745876789093018
288,93.0,1.9812839031219482
289,93.0,1.9868597984313965
290,93.0,1.9923796653747559
291,93.0,1.9989089965820312
292,93.0,2.0039217472076416
293,93.0,2.01078462600708
294,93.0,2.0175678730010986
295,93.0,2.0246169567108154
296,93.0,2.031024694442749
297,93.0,2.035996437072754
298,93.0,2.041132926940918
299,93.0,2.0466649532318115
