round,global_best_fitness,elapsed_time
203,1102.0,4.5814902782440186
204,1102.0,4.603248119354248
205,1102.0,4.633288860321045
206,1102.0,4.656012535095215
207,1102.0,4.676744699478149
208,1102.0,4.699082374572754
209,1102.0,4.72636342048645
210,1102.0,4.768955230712891
211,1102.0,4.797140598297119
212,1102.0,4.822473526000977
213,1102.0,4.8533549308776855
214,1102.0,4.880363464355469
215,1102.0,4.910019874572754
216,1102.0,4.931402921676636
217,1102.0,4.956622362136841
218,1102.0,4.977640628814697
219,1102.0,4.998836278915405
220,1102.0,5.018250942230225
221,1102.0,5.0392186641693115
222,1102.0,5.060843229293823
223,1102.0,5.081662178039551
224,1102.0,5.100748777389526
225,1102.0,5.121311902999878
226,1102.0,5.141712665557861
227,1102.0,5.163529872894287
228,1102.0,5.182417392730713
229,1102.0,5.20309853553772
230,1102.0,5.22293758392334
231,1102.0,5.246724367141724
232,1102.0,5.270597457885742
233,1102.0,5.290971279144287
234,1102.0,5.315471649169922
235,1102.0,5.345965623855591
236,1102.0,5.367653131484985
237,1102.0,5.386956214904785
238,1102.0,5.408168792724609
239,1102.0,5.427375555038452
240,1102.0,5.452086925506592
241,1102.0,5.474240064620972
242,1102.0,5.492311716079712
243,1102.0,5.511502981185913
244,1102.0,5.533654689788818
245,1102.0,5.5596606731414795
246,1102.0,5.580119609832764
247,1102.0,5.602005481719971
248,1102.0,5.6250739097595215
249,1102.0,5.648186445236206
250,1102.0,5.668310642242432
251,1102.0,5.685969829559326
252,1102.0,5.711383104324341
253,1102.0,5.736001014709473
254,1102.0,5.759541749954224
255,1102.0,5.780275344848633
256,1102.0,5.800923585891724
257,1102.0,5.8213584423065186
258,1102.0,5.8503382205963135
259,1102.0,5.874404430389404
260,1102.0,5.894060373306274
261,1102.0,5.913204908370972
262,1102.0,5.935912609100342
263,1102.0,5.959893226623535
264,1102.0,5.9865641593933105
265,1102.0,6.01572060585022
266,1102.0,6.036329507827759
267,1102.0,6.055968999862671
268,1102.0,6.076803207397461
269,1102.0,6.0991761684417725
270,1102.0,6.11955714225769
271,1102.0,6.145824193954468
272,1102.0,6.179971218109131
273,1102.0,6.203886985778809
274,1102.0,6.222415447235107
275,1102.0,6.2448225021362305
276,1102.0,6.265809774398804
277,1102.0,6.288174152374268
278,1102.0,6.307397127151489
279,1102.0,6.326766490936279
280,1102.0,6.350257396697998
281,1102.0,6.369994640350342
282,1102.0,6.390791177749634
283,1102.0,6.414129257202148
284,1102.0,6.43809175491333
285,1102.0,6.45893931388855
286,1102.0,6.4785237312316895
287,1102.0,6.50128436088562
288,1102.0,6.520886421203613
289,1102.0,6.544299840927124
290,1102.0,6.567524671554565
291,1102.0,6.592359781265259
292,1102.0,6.614184617996216
293,1102.0,6.635551452636719
294,1102.0,6.6547157764434814
295,1102.0,6.675704479217529
296,1102.0,6.69505500793457
297,1102.0,6.71893835067749
298,1102.0,6.747894048690796
299,1102.0,6.770724773406982
