round,global_best_fitness,elapsed_time
205,1098.0,6.5599260330200195
206,1098.0,6.59977650642395
207,1098.0,6.6433351039886475
208,1098.0,6.677621603012085
209,1098.0,6.704489707946777
210,1098.0,6.732783317565918
211,1098.0,6.7989373207092285
212,1098.0,6.830390930175781
213,1098.0,6.869943380355835
214,1098.0,6.899323225021362
215,1098.0,6.927095890045166
216,1098.0,6.956360816955566
217,1098.0,6.9850428104400635
218,1098.0,7.028339385986328
219,1098.0,7.064905166625977
220,1098.0,7.104186296463013
221,1098.0,7.1460607051849365
222,1098.0,7.1942298412323
223,1098.0,7.237035036087036
224,1098.0,7.271874666213989
225,1098.0,7.306748867034912
226,1098.0,7.342260837554932
227,1098.0,7.376149892807007
228,1098.0,7.4167702198028564
229,1098.0,7.452210187911987
230,1098.0,7.489356517791748
231,1098.0,7.522950172424316
232,1098.0,7.551344871520996
233,1098.0,7.583100080490112
234,1098.0,7.613420486450195
235,1098.0,7.646015882492065
236,1098.0,7.675793886184692
237,1098.0,7.707419157028198
238,1098.0,7.7474706172943115
239,1098.0,7.779649972915649
240,1098.0,7.814863204956055
241,1098.0,7.845532178878784
242,1098.0,7.8744056224823
243,1098.0,7.89673638343811
244,1098.0,7.922518253326416
245,1098.0,7.953776836395264
246,1098.0,8.000730514526367
247,1098.0,8.041611433029175
248,1098.0,8.072911024093628
249,1098.0,8.109134674072266
250,1098.0,8.169362306594849
251,1098.0,8.201963424682617
252,1098.0,8.242483854293823
253,1098.0,8.281478643417358
254,1098.0,8.32822561264038
255,1098.0,8.364782094955444
256,1098.0,8.394784688949585
257,1098.0,8.423841714859009
258,1098.0,8.45157504081726
259,1098.0,8.477383136749268
260,1098.0,8.504899978637695
261,1098.0,8.529260396957397
262,1098.0,8.559114217758179
263,1098.0,8.583781242370605
264,1098.0,8.606000900268555
265,1098.0,8.631035089492798
266,1098.0,8.656983375549316
267,1098.0,8.68442678451538
268,1098.0,8.70888614654541
269,1098.0,8.735774755477905
270,1098.0,8.757378339767456
271,1098.0,8.782018899917603
272,1098.0,8.807726860046387
273,1098.0,8.838078737258911
274,1098.0,8.865773439407349
275,1098.0,8.889709949493408
276,1098.0,8.920366764068604
277,1098.0,8.948945045471191
278,1098.0,8.977210521697998
279,1098.0,9.001960277557373
280,1098.0,9.027101039886475
281,1098.0,9.051016807556152
282,1098.0,9.075644254684448
283,1098.0,9.098937511444092
284,1098.0,9.124582767486572
285,1098.0,9.154643297195435
286,1098.0,9.181987285614014
287,1098.0,9.206784725189209
288,1098.0,9.233667612075806
289,1098.0,9.261386632919312
290,1098.0,9.28542160987854
291,1098.0,9.309508562088013
292,1098.0,9.332571744918823
293,1098.0,9.358484745025635
294,1098.0,9.407790422439575
295,1098.0,9.45324444770813
296,1098.0,9.503796100616455
297,1098.0,9.538940191268921
298,1098.0,9.57289743423462
299,1098.0,9.598885774612427
