round,global_best_fitness,elapsed_time
78,1102.0,1.8242769241333008
79,1102.0,1.846709966659546
80,1102.0,1.8680956363677979
81,1102.0,1.8902509212493896
82,1102.0,1.9113357067108154
83,1102.0,1.93239426612854
84,1102.0,1.9533517360687256
85,1102.0,1.9746387004852295
86,1102.0,1.9939544200897217
87,1102.0,2.016467332839966
88,1102.0,2.038846492767334
89,1102.0,2.062642812728882
90,1102.0,2.08074688911438
91,1102.0,2.1017777919769287
92,1102.0,2.1209468841552734
93,1102.0,2.14111328125
94,1102.0,2.1658198833465576
95,1102.0,2.19035267829895
96,1102.0,2.21856427192688
97,1102.0,2.244413375854492
98,1102.0,2.270730495452881
99,1102.0,2.293426036834717
100,1102.0,2.3164825439453125
101,1102.0,2.3382763862609863
102,1102.0,2.3571481704711914
103,1102.0,2.3801422119140625
104,1102.0,2.400383472442627
105,1102.0,2.424992561340332
106,1102.0,2.446063756942749
107,1102.0,2.4670701026916504
108,1102.0,2.4878602027893066
109,1102.0,2.5071377754211426
110,1102.0,2.5279223918914795
111,1102.0,2.549826145172119
112,1102.0,2.5707483291625977
113,1102.0,2.593611001968384
114,1102.0,2.6133310794830322
115,1102.0,2.637011766433716
116,1102.0,2.654932737350464
117,1102.0,2.6764228343963623
118,1102.0,2.6975255012512207
119,1102.0,2.7201039791107178
120,1102.0,2.7449276447296143
121,1102.0,2.764019727706909
122,1102.0,2.7840170860290527
123,1102.0,2.805278778076172
124,1102.0,2.8286099433898926
125,1102.0,2.8500795364379883
126,1102.0,2.872400999069214
127,1102.0,2.893109083175659
128,1102.0,2.918001174926758
129,1102.0,2.9369025230407715
130,1102.0,2.999424695968628
131,1102.0,3.043952465057373
132,1102.0,3.068181276321411
133,1102.0,3.0924997329711914
134,1102.0,3.11374831199646
135,1102.0,3.1359856128692627
136,1102.0,3.155196189880371
137,1102.0,3.180567979812622
138,1102.0,3.202188014984131
139,1102.0,3.222839593887329
140,1102.0,3.2446277141571045
141,1102.0,3.263266086578369
142,1102.0,3.285306692123413
143,1102.0,3.3132331371307373
144,1102.0,3.3366739749908447
145,1102.0,3.36330509185791
146,1102.0,3.391333818435669
147,1102.0,3.4134087562561035
148,1102.0,3.4363207817077637
149,1102.0,3.455897092819214
150,1102.0,3.4766530990600586
151,1102.0,3.497314691543579
152,1102.0,3.5193514823913574
153,1102.0,3.5415730476379395
154,1102.0,3.5620017051696777
155,1102.0,3.5826079845428467
156,1102.0,3.6045613288879395
157,1102.0,3.626030206680298
158,1102.0,3.6469926834106445
159,1102.0,3.6680240631103516
160,1102.0,3.689174175262451
161,1102.0,3.713319778442383
162,1102.0,3.7358431816101074
163,1102.0,3.7565953731536865
164,1102.0,3.7795135974884033
165,1102.0,3.8047118186950684
166,1102.0,3.8291327953338623
167,1102.0,3.854212760925293
168,1102.0,3.8768303394317627
169,1102.0,3.8987653255462646
170,1102.0,3.920989751815796
171,1102.0,3.9430153369903564
172,1102.0,3.965191125869751
173,1102.0,3.9840402603149414
174,1102.0,4.003709316253662
175,1102.0,4.02493143081665
176,1102.0,4.051522970199585
177,1102.0,4.07323145866394
178,1102.0,4.098349094390869
179,1102.0,4.1209211349487305
180,1102.0,4.139265060424805
181,1102.0,4.1603405475616455
182,1102.0,4.183975458145142
183,1102.0,4.205795764923096
184,1102.0,4.226391077041626
185,1102.0,4.247826337814331
186,1102.0,4.271644353866577
187,1102.0,4.29183030128479
188,1102.0,4.3118202686309814
189,1102.0,4.331392526626587
190,1102.0,4.353819131851196
191,1102.0,4.3770363330841064
192,1102.0,4.405038118362427
193,1102.0,4.428224086761475
194,1102.0,4.455632448196411
195,1102.0,4.484249114990234
196,1102.0,4.508902549743652
197,1102.0,4.530173063278198
198,1102.0,4.550889730453491
199,1102.0,4.573256254196167
200,1102.0,4.593265056610107
201,1102.0,4.6147682666778564
202,1102.0,4.634932994842529
203,1102.0,4.6566162109375
204,1102.0,4.676199674606323
205,1102.0,4.698119163513184
206,1102.0,4.717439651489258
207,1102.0,4.736325025558472
208,1102.0,4.7599005699157715
209,1102.0,4.781327962875366
210,1102.0,4.804921865463257
211,1102.0,4.824106693267822
212,1102.0,4.846482515335083
213,1102.0,4.868338108062744
214,1102.0,4.895051956176758
215,1102.0,4.923896789550781
216,1102.0,4.9466392993927
217,1102.0,4.965493679046631
218,1102.0,4.989693641662598
219,1102.0,5.012868881225586
220,1102.0,5.0389790534973145
221,1102.0,5.062184810638428
222,1102.0,5.08931040763855
223,1102.0,5.11393141746521
224,1102.0,5.135319471359253
225,1102.0,5.158464670181274
226,1102.0,5.182755708694458
227,1102.0,5.2060325145721436
228,1102.0,5.2266411781311035
229,1102.0,5.248313665390015
230,1102.0,5.26790189743042
231,1102.0,5.292298316955566
232,1102.0,5.314358949661255
233,1102.0,5.336028575897217
234,1102.0,5.355918645858765
235,1102.0,5.3775551319122314
236,1102.0,5.3987038135528564
237,1102.0,5.422012090682983
238,1102.0,5.441399812698364
239,1102.0,5.46300196647644
240,1102.0,5.487384080886841
241,1102.0,5.50852108001709
242,1102.0,5.535254716873169
243,1102.0,5.561521768569946
244,1102.0,5.593035936355591
245,1102.0,5.621519565582275
246,1102.0,5.640108346939087
247,1102.0,5.661236524581909
248,1102.0,5.684006690979004
249,1102.0,5.703597784042358
250,1102.0,5.722722768783569
251,1102.0,5.743242502212524
252,1102.0,5.7639360427856445
253,1102.0,5.783871173858643
254,1102.0,5.802990198135376
255,1102.0,5.8252174854278564
256,1102.0,5.844285249710083
257,1102.0,5.866638898849487
258,1102.0,5.8914713859558105
259,1102.0,5.913056135177612
260,1102.0,5.934482097625732
261,1102.0,5.955874443054199
262,1102.0,5.979610443115234
263,1102.0,6.002185344696045
264,1102.0,6.021958589553833
265,1102.0,6.046298503875732
266,1102.0,6.06942343711853
267,1102.0,6.093252420425415
268,1102.0,6.11188006401062
269,1102.0,6.134758234024048
270,1102.0,6.156274080276489
271,1102.0,6.177581310272217
272,1102.0,6.199751853942871
273,1102.0,6.219311475753784
274,1102.0,6.239804744720459
275,1102.0,6.262728691101074
276,1102.0,6.289657115936279
277,1102.0,6.3087592124938965
278,1102.0,6.328834295272827
279,1102.0,6.350633144378662
280,1102.0,6.373520374298096
281,1102.0,6.3955347537994385
282,1102.0,6.416722059249878
283,1102.0,6.435875654220581
284,1102.0,6.456230640411377
285,1102.0,6.475980281829834
286,1102.0,6.4975433349609375
287,1102.0,6.516878604888916
288,1102.0,6.536775350570679
289,1102.0,6.560579061508179
290,1102.0,6.583142518997192
291,1102.0,6.604254722595215
292,1102.0,6.6289472579956055
293,1102.0,6.659343004226685
294,1102.0,6.6872711181640625
295,1102.0,6.7127861976623535
296,1102.0,6.733033657073975
297,1102.0,6.752120018005371
298,1102.0,6.772839784622192
299,1102.0,6.791581392288208
