episode,total_reward,elapsed_time
99,82,0.13164210319519043
100,96,0.13265180587768555
101,92,0.13365793228149414
102,48,0.1356678009033203
103,94,0.13725996017456055
104,-54,0.139845609664917
105,79,0.14096403121948242
106,-58,0.1424846649169922
107,-55,0.14300942420959473
108,72,0.14405441284179688
109,60,0.1445789337158203
110,84,0.14558792114257812
111,94,0.14558792114257812
112,78,0.14659810066223145
113,-84,0.14761710166931152
114,83,0.14761710166931152
115,70,0.14858579635620117
116,89,0.14858579635620117
117,96,0.14959025382995605
118,89,0.15059113502502441
119,91,0.15160250663757324
120,-60,0.15311741828918457
121,94,0.15413498878479004
122,79,0.15413498878479004
123,-66,0.15413498878479004
124,91,0.1556539535522461
125,84,0.1556539535522461
126,94,0.15668630599975586
127,96,0.15668630599975586
128,-89,0.15917420387268066
129,96,0.1601872444152832
130,96,0.1601872444152832
131,91,0.16119790077209473
132,-60,0.16119790077209473
133,84,0.16219782829284668
134,-73,0.16319942474365234
135,-58,0.1643664836883545
136,-54,0.1643664836883545
137,91,0.1643664836883545
138,-53,0.165879487991333
139,96,0.16690564155578613
140,91,0.16690564155578613
141,92,0.16788864135742188
142,94,0.16788864135742188
143,-58,0.1696004867553711
144,96,0.1696004867553711
145,85,0.1707448959350586
146,63,0.17175531387329102
147,86,0.17278337478637695
148,80,0.17278337478637695
149,92,0.17435145378112793
150,-74,0.17435145378112793
151,94,0.17435145378112793
152,91,0.17591142654418945
153,96,0.17591142654418945
154,74,0.17693305015563965
155,83,0.17693305015563965
156,94,0.17793488502502441
157,-60,0.17892217636108398
158,89,0.17892217636108398
159,94,0.17892217636108398
160,-61,0.18044590950012207
161,96,0.1814725399017334
162,79,0.18430423736572266
163,-53,0.18590474128723145
164,96,0.18642640113830566
165,90,0.1874387264251709
166,89,0.1874387264251709
167,85,0.22153449058532715
168,85,0.22308826446533203
169,81,0.22411608695983887
170,92,0.22411608695983887
171,96,0.2251119613647461
172,-66,0.22610211372375488
173,90,0.22610211372375488
174,68,0.22610211372375488
175,94,0.22776556015014648
176,94,0.22978591918945312
177,-59,0.22978591918945312
178,78,0.22978591918945312
179,92,0.23129963874816895
180,-54,0.23231291770935059
181,-68,0.23395061492919922
182,91,0.23497509956359863
183,96,0.23697900772094727
184,96,0.2384791374206543
185,91,0.2384791374206543
186,96,0.2395024299621582
187,89,0.2395024299621582
188,89,0.2405250072479248
189,89,0.2405250072479248
190,96,0.24151039123535156
191,96,0.24151039123535156
192,86,0.24252533912658691
193,94,0.24353313446044922
194,89,0.24451613426208496
195,91,0.24451613426208496
196,96,0.2455282211303711
197,96,0.24651360511779785
198,94,0.24651360511779785
199,80,0.2476201057434082
200,86,0.24862384796142578
201,94,0.24862384796142578
202,91,0.24862384796142578
203,91,0.2501692771911621
204,91,0.2501692771911621
205,72,0.2509894371032715
206,96,0.2509894371032715
207,94,0.2519874572753906
208,86,0.2529757022857666
209,96,0.25399184226989746
210,91,0.25399184226989746
211,92,0.25550007820129395
212,96,0.25550007820129395
213,94,0.2565181255340576
214,91,0.25852251052856445
215,94,0.2609069347381592
216,96,0.26190829277038574
217,-56,0.26290297508239746
218,91,0.265423059463501
219,96,0.2664368152618408
220,89,0.2674214839935303
221,92,0.2685830593109131
222,89,0.26943016052246094
223,89,0.26993560791015625
224,89,0.26993560791015625
225,91,0.2709465026855469
226,94,0.2719583511352539
227,-54,0.27295708656311035
228,96,0.27395033836364746
229,84,0.27395033836364746
230,77,0.27545905113220215
231,94,0.27752089500427246
232,96,0.27854156494140625
233,89,0.2795698642730713
234,96,0.2795698642730713
235,-72,0.28104162216186523
236,94,0.28104162216186523
237,-54,0.28205323219299316
238,96,0.2842421531677246
239,90,0.2842421531677246
240,91,0.28575873374938965
241,96,0.2873690128326416
242,96,0.2895033359527588
243,96,0.2903909683227539
244,96,0.29247450828552246
245,89,0.2934880256652832
246,91,0.2954890727996826
247,96,0.29648256301879883
248,87,0.2984304428100586
249,91,0.2984304428100586
250,96,0.2984304428100586
251,87,0.2999417781829834
252,96,0.2999417781829834
253,92,0.3009634017944336
254,94,0.3009634017944336
255,87,0.3019559383392334
256,96,0.3032565116882324
257,89,0.3042476177215576
258,94,0.3042476177215576
259,96,0.30524325370788574
260,94,0.30524325370788574
261,94,0.3062570095062256
262,87,0.3082606792449951
263,89,0.3107633590698242
264,86,0.31179308891296387
265,86,0.3158278465270996
266,96,0.31784749031066895
267,96,0.32186317443847656
268,77,0.32337403297424316
269,96,0.3239173889160156
270,96,0.3249328136444092
271,89,0.3249328136444092
272,-68,0.32603979110717773
273,-68,0.3269321918487549
274,96,0.32793450355529785
275,-58,0.32892680168151855
276,94,0.32995057106018066
277,94,0.33093738555908203
278,96,0.33093738555908203
279,96,0.33194851875305176
280,86,0.33394598960876465
281,87,0.3364698886871338
282,85,0.337493896484375
283,96,0.33850812911987305
284,76,0.33850812911987305
285,96,0.33951616287231445
286,94,0.33951616287231445
287,-56,0.3405182361602783
288,96,0.34151148796081543
289,94,0.34151148796081543
290,96,0.34251856803894043
291,96,0.3435170650482178
292,96,0.3435170650482178
293,96,0.34451937675476074
294,96,0.34451937675476074
295,96,0.3459360599517822
296,89,0.34691286087036133
297,96,0.3479142189025879
298,96,0.3489255905151367
299,94,0.34990739822387695
