round,average_global_reward,elapsed_time
145,100.0,0.5300347805023193
146,100.0,0.5310344696044922
147,100.0,0.5330445766448975
148,100.0,0.534583568572998
149,100.0,0.5365602970123291
150,100.0,0.5380697250366211
151,100.0,0.5396101474761963
152,100.0,0.5421321392059326
153,100.0,0.5446610450744629
154,100.0,0.5456676483154297
155,100.0,0.5476689338684082
156,100.0,0.5496950149536133
157,100.0,0.5516808032989502
158,100.0,0.5543901920318604
159,100.0,0.5564007759094238
160,100.0,0.5589196681976318
161,100.0,0.5604381561279297
162,100.0,0.5614547729492188
163,100.0,0.5634682178497314
164,100.0,0.5649824142456055
165,100.0,0.5669946670532227
166,100.0,0.5689949989318848
167,100.0,0.5710916519165039
168,100.0,0.5731847286224365
169,100.0,0.5741941928863525
170,100.0,0.5777251720428467
171,100.0,0.5797183513641357
172,100.0,0.5832440853118896
173,100.0,0.5842599868774414
174,100.0,0.5862586498260498
175,100.0,0.5892133712768555
176,100.0,0.5932245254516602
177,100.0,0.5952248573303223
178,100.0,0.5972833633422852
179,100.0,0.599301815032959
180,100.0,0.6003122329711914
181,100.0,0.6023135185241699
182,100.0,0.6043300628662109
183,100.0,0.606320858001709
184,100.0,0.6087839603424072
185,100.0,0.6108033657073975
186,100.0,0.6127920150756836
187,100.0,0.6147913932800293
188,100.0,0.6183273792266846
189,100.0,0.6203510761260986
190,100.0,0.6233603954315186
191,100.0,0.6255390644073486
192,100.0,0.6275274753570557
193,100.0,0.6290416717529297
194,100.0,0.631051778793335
195,100.0,0.6330616474151611
196,100.0,0.6340625286102295
197,100.0,0.6360619068145752
198,100.0,0.6380541324615479
199,100.0,0.6399533748626709
200,100.0,0.6419734954833984
201,100.0,0.6442892551422119
202,100.0,0.6457979679107666
203,100.0,0.6478123664855957
204,100.0,0.6503233909606934
205,100.0,0.6520423889160156
206,100.0,0.6545734405517578
207,100.0,0.6571207046508789
208,100.0,0.6581315994262695
209,100.0,0.6606526374816895
210,100.0,0.6626896858215332
211,100.0,0.6646780967712402
212,100.0,0.6682112216949463
213,100.0,0.6702063083648682
214,100.0,0.6727354526519775
215,100.0,0.6747312545776367
216,100.0,0.6757314205169678
217,100.0,0.6782493591308594
218,100.0,0.6792514324188232
219,100.0,0.6812498569488525
220,100.0,0.6837701797485352
221,100.0,0.6852765083312988
222,100.0,0.687793493270874
223,100.0,0.6888041496276855
224,100.0,0.6908040046691895
225,100.0,0.6938929557800293
226,100.0,0.6948778629302979
227,100.0,0.6968896389007568
228,100.0,0.6988909244537354
229,100.0,0.7009012699127197
230,100.0,0.7034118175506592
231,100.0,0.705425500869751
232,100.0,0.7089638710021973
233,100.0,0.7109463214874268
234,100.0,0.7129628658294678
235,100.0,0.7164764404296875
236,100.0,0.7180147171020508
237,100.0,0.7205133438110352
238,100.0,0.7215316295623779
239,100.0,0.7235288619995117
240,100.0,0.7250418663024902
241,100.0,0.7270545959472656
242,100.0,0.728574275970459
243,100.0,0.7295775413513184
244,100.0,0.7331171035766602
245,100.0,0.7341148853302002
246,100.0,0.7381784915924072
247,100.0,0.7427322864532471
248,100.0,0.7462525367736816
249,100.0,0.748626708984375
250,100.0,0.7506272792816162
251,100.0,0.7526297569274902
252,100.0,0.7536332607269287
253,100.0,0.7550067901611328
254,100.0,0.7570016384124756
255,100.0,0.7585299015045166
256,100.0,0.76051926612854
257,100.0,0.763033390045166
258,100.0,0.7660441398620605
259,100.0,0.7675533294677734
260,100.0,0.7695827484130859
261,100.0,0.771564245223999
262,100.0,0.7735786437988281
263,100.0,0.7745766639709473
264,100.0,0.7765634059906006
265,100.0,0.7790944576263428
266,100.0,0.7806077003479004
267,100.0,0.7822010517120361
268,100.0,0.7837207317352295
269,100.0,0.7862868309020996
270,100.0,0.7877964973449707
271,100.0,0.7908840179443359
272,100.0,0.7928931713104248
273,100.0,0.793994665145874
274,100.0,0.7959935665130615
275,100.0,0.7980070114135742
276,100.0,0.7985286712646484
277,100.0,0.8005847930908203
278,100.0,0.8015851974487305
279,100.0,0.8035788536071777
280,100.0,0.8050906658172607
281,100.0,0.8081052303314209
282,100.0,0.8101036548614502
283,100.0,0.8116226196289062
284,100.0,0.8141689300537109
285,100.0,0.8151595592498779
286,100.0,0.8177030086517334
287,100.0,0.8187005519866943
288,100.0,0.8207011222839355
289,100.0,0.8222246170043945
290,100.0,0.8232254981994629
291,100.0,0.8242244720458984
292,100.0,0.8262395858764648
293,100.0,0.828223466873169
294,100.0,0.8287308216094971
295,100.0,0.8297591209411621
296,100.0,0.831737756729126
297,100.0,0.8329241275787354
298,100.0,0.8349208831787109
299,100.0,0.835918664932251
