round,average_global_reward,elapsed_time
69,95.0,1.1711063385009766
70,95.0,1.1805565357208252
71,95.0,1.1896026134490967
72,95.0,1.1989121437072754
73,95.0,1.2070789337158203
74,95.0,1.2161612510681152
75,95.0,1.223846673965454
76,95.0,1.231363296508789
77,95.0,1.2395033836364746
78,95.0,1.2480406761169434
79,95.0,1.256627082824707
80,95.0,1.2683913707733154
81,95.0,1.2769103050231934
82,95.0,1.2883715629577637
83,95.0,1.2954277992248535
84,95.0,1.3035616874694824
85,95.0,1.3118846416473389
86,95.0,1.3215932846069336
87,95.0,1.3299565315246582
88,95.0,1.3380303382873535
89,95.0,1.3453147411346436
90,95.0,1.3515770435333252
91,95.0,1.3613109588623047
92,95.0,1.3698279857635498
93,95.0,1.3773009777069092
94,95.0,1.3852264881134033
95,95.0,1.3928892612457275
96,95.0,1.400425672531128
97,95.0,1.4069480895996094
98,95.0,1.4134690761566162
99,95.0,1.4237709045410156
100,95.0,1.4312717914581299
101,95.0,1.4388132095336914
102,95.0,1.4448375701904297
103,95.0,1.4534029960632324
104,95.0,1.4605019092559814
105,95.0,1.4680759906768799
106,95.0,1.4753665924072266
107,95.0,1.4831933975219727
108,95.0,1.4892244338989258
109,95.0,1.496398687362671
110,95.0,1.5039348602294922
111,95.0,1.5109357833862305
112,95.0,1.5162086486816406
113,95.0,1.5228090286254883
114,95.0,1.5298542976379395
115,95.0,1.535893201828003
116,95.0,1.5429282188415527
117,95.0,1.5514483451843262
118,95.0,1.5581581592559814
119,95.0,1.625807523727417
120,95.0,1.630918264389038
121,95.0,1.636429786682129
122,95.0,1.6411776542663574
123,95.0,1.6472158432006836
124,95.0,1.6532351970672607
125,95.0,1.6597778797149658
126,95.0,1.6652953624725342
127,95.0,1.671405553817749
128,95.0,1.6769368648529053
129,95.0,1.6834497451782227
130,95.0,1.688950538635254
131,95.0,1.6961922645568848
132,95.0,1.7017755508422852
133,95.0,1.7077832221984863
134,95.0,1.7133619785308838
135,95.0,1.7188818454742432
136,95.0,1.726417064666748
137,95.0,1.734483003616333
138,95.0,1.7390007972717285
139,95.0,1.7463946342468262
140,95.0,1.7559928894042969
141,95.0,1.763056755065918
142,95.0,1.7675766944885254
143,95.0,1.775174856185913
144,95.0,1.780698537826538
145,95.0,1.7857177257537842
146,95.0,1.7902448177337646
147,95.0,1.7962582111358643
148,95.0,1.80283784866333
149,95.0,1.8073391914367676
150,95.0,1.8169779777526855
151,95.0,1.824193000793457
152,95.0,1.829223871231079
153,95.0,1.835766315460205
154,95.0,1.8433866500854492
155,95.0,1.8499109745025635
156,95.0,1.8561363220214844
157,95.0,1.8646774291992188
158,95.0,1.872209072113037
159,95.0,1.8774974346160889
160,95.0,1.8861255645751953
161,95.0,1.8941013813018799
162,95.0,1.9012441635131836
163,95.0,1.9067494869232178
164,95.0,1.9117791652679443
165,95.0,1.9189729690551758
166,95.0,1.9265244007110596
167,95.0,1.9327566623687744
168,95.0,1.937286615371704
169,95.0,1.9429070949554443
170,95.0,1.9472007751464844
171,95.0,1.9522182941436768
172,95.0,1.9568076133728027
173,95.0,1.9649105072021484
174,95.0,1.9722089767456055
175,95.0,1.976215124130249
176,95.0,1.9832324981689453
177,95.0,1.9872500896453857
178,95.0,1.9945576190948486
179,95.0,2.0011162757873535
180,95.0,2.00665020942688
181,95.0,2.01223087310791
182,95.0,2.0162436962127686
183,95.0,2.0212767124176025
184,95.0,2.0252866744995117
185,95.0,2.0313408374786377
186,95.0,2.035876989364624
187,95.0,2.0439529418945312
188,95.0,2.048950433731079
189,95.0,2.052487850189209
190,95.0,2.0575101375579834
191,95.0,2.0630059242248535
192,95.0,2.0723979473114014
193,95.0,2.076979160308838
194,95.0,2.081505537033081
195,95.0,2.0860750675201416
196,95.0,2.0905747413635254
197,95.0,2.095151901245117
198,95.0,2.1011810302734375
199,95.0,2.1061108112335205
200,95.0,2.110142469406128
201,95.0,2.1146507263183594
202,95.0,2.121183395385742
203,95.0,2.1273117065429688
204,95.0,2.1319103240966797
205,95.0,2.1380770206451416
206,95.0,2.146087884902954
207,95.0,2.1521310806274414
208,95.0,2.157651662826538
209,95.0,2.1664185523986816
210,95.0,2.174221992492676
211,95.0,2.1800029277801514
212,95.0,2.189208507537842
213,95.0,2.1947391033172607
214,95.0,2.2031469345092773
215,95.0,2.208167791366577
216,95.0,2.213697910308838
217,95.0,2.2212331295013428
218,95.0,2.232299566268921
219,95.0,2.2378768920898438
220,95.0,2.24288272857666
221,95.0,2.2474141120910645
222,95.0,2.253960371017456
223,95.0,2.2593562602996826
224,95.0,2.2648913860321045
225,95.0,2.2719545364379883
226,95.0,2.2755086421966553
227,95.0,2.281590461730957
228,95.0,2.2871170043945312
229,95.0,2.2933430671691895
230,95.0,2.2978618144989014
231,95.0,2.301879644393921
232,95.0,2.305877923965454
233,95.0,2.3094229698181152
234,95.0,2.312943458557129
235,95.0,2.3164944648742676
236,95.0,2.3210487365722656
237,95.0,2.3265838623046875
238,95.0,2.3308515548706055
239,95.0,2.3346011638641357
240,95.0,2.3406858444213867
241,95.0,2.3469250202178955
242,95.0,2.350938320159912
243,95.0,2.355586528778076
244,95.0,2.361577272415161
245,95.0,2.3656370639801025
246,95.0,2.3724312782287598
247,95.0,2.3759474754333496
248,95.0,2.382030963897705
249,95.0,2.3860785961151123
250,95.0,2.3896288871765137
251,95.0,2.394162654876709
252,95.0,2.4001691341400146
253,95.0,2.4055051803588867
254,95.0,2.4095118045806885
255,95.0,2.4135119915008545
256,95.0,2.417062282562256
257,95.0,2.422562837600708
258,95.0,2.4278743267059326
259,95.0,2.433108329772949
260,95.0,2.438704252243042
261,95.0,2.444845199584961
262,95.0,2.4498915672302246
263,95.0,2.454929828643799
264,95.0,2.459977626800537
265,95.0,2.4648923873901367
266,95.0,2.4714515209198
267,95.0,2.4759981632232666
268,95.0,2.479522466659546
269,95.0,2.482534646987915
270,95.0,2.4865546226501465
271,95.0,2.4910521507263184
272,95.0,2.4966061115264893
273,95.0,2.5028364658355713
274,95.0,2.5068483352661133
275,95.0,2.511049270629883
276,95.0,2.514080047607422
277,95.0,2.5180718898773193
278,95.0,2.522836208343506
279,95.0,2.5281896591186523
280,95.0,2.5331690311431885
281,95.0,2.538724660873413
282,95.0,2.5442605018615723
283,95.0,2.5502688884735107
284,95.0,2.5552055835723877
285,95.0,2.561253309249878
286,95.0,2.5685362815856934
287,95.0,2.5740113258361816
288,95.0,2.578232765197754
289,95.0,2.584744453430176
290,95.0,2.5903031826019287
291,95.0,2.596344470977783
292,95.0,2.6027796268463135
293,95.0,2.6073057651519775
294,95.0,2.611316204071045
295,95.0,2.614879846572876
296,95.0,2.6203958988189697
297,95.0,2.6256802082061768
298,95.0,2.629765033721924
299,95.0,2.6345341205596924
